subject,subject_label,relation,object,object_label,sentence,source_url,subject_norm,object_norm,subject_external,object_external,subject_qid,object_qid,subject_is_wikidata,object_is_wikidata,alignment_status
2013,DATE,structural m&e submission,2014,DATE,"[edit]The Building and Construction Authority (BCA) has announced that BIM would be introduced for architectural submission (by 2013), structural and M&E submissions (by 2014) and eventually for plan submissions of all projects with gross floor area of more than 5,000 square meters by 2015.",https://en.wikipedia.org/wiki/Building_information_modeling,2013,2014,,,,,False,False,not_fully_aligned
2013,DATE,survey,European BIM,ORG,"A 2013 survey of European BIM practice showed France in last place, but, with government support, in 2017 it had risen to third place with more than 30% of real estate projects carried out using BIM.[79]",https://en.wikipedia.org/wiki/Building_information_modeling,2013,european bim,,,,,False,False,not_fully_aligned
2014,DATE,state outlook,India,GPE,"- ^ ""Sawhney, Anil et al. (2014). State of BIM Adoption and Outlook in India (English).",https://en.wikipedia.org/wiki/Building_information_modeling,2014,india,,http://www.wikidata.org/entity/Q668,,Q668,False,True,not_fully_aligned
2015,DATE,archive,14 April 2019,DATE,"- ^ Shubin, Nikolai (2015) Possibilities of BIM in Russia Archived 14 April 2019 at the Wayback Machine.",https://en.wikipedia.org/wiki/Building_information_modeling,2015,14 april 2019,,,,,False,False,not_fully_aligned
2015,DATE,archive,16 August 2019,DATE,"- Nilsson, Nils J. (2015) Introduction to Machine Learning Archived 16 August 2019 at the Wayback Machine.
- Russell, Stuart & Norvig, Peter (2020).",https://en.wikipedia.org/wiki/Machine_learning,2015,16 august 2019,,,,,False,False,not_fully_aligned
2015,DATE,archive,the Wayback Machine,ORG,"- Nilsson, Nils J. (2015) Introduction to Machine Learning Archived 16 August 2019 at the Wayback Machine.
- Russell, Stuart & Norvig, Peter (2020).",https://en.wikipedia.org/wiki/Machine_learning,2015,the wayback machine,,,,,False,False,not_fully_aligned
2015,DATE,archive,the Wayback Machine,ORG,"- ^ Shubin, Nikolai (2015) Possibilities of BIM in Russia Archived 14 April 2019 at the Wayback Machine.",https://en.wikipedia.org/wiki/Building_information_modeling,2015,the wayback machine,,,,,False,False,not_fully_aligned
2015,DATE,chapter,Domingos,PERSON,"- ^ Domingos 2015, Chapter 6, Chapter 7.
- ^ Domingos 2015, p. 286.
- ^ ""Single pixel change fools AI programs"".",https://en.wikipedia.org/wiki/Machine_learning,2015,domingos,,http://www.wikidata.org/entity/Q18695825,,Q18695825,False,True,not_fully_aligned
2015,DATE,many project rebuilding,Christchurch,GPE,"In support of a mandatory rollout, the Australian Government should commission the Australasian Procurement and Construction Council, working with industry, to develop appropriate guidance around the adoption and use of BIM; and common standards and protocols to be applied when using BIM"".[131]
New Zealand
[edit]In 2015, many projects in the rebuilding of Christchurch were being assembled in detail on a computer using BIM well before workers set foot on the site.",https://en.wikipedia.org/wiki/Building_information_modeling,2015,christchurch,,http://www.wikidata.org/entity/Q79990,,Q79990,False,True,not_fully_aligned
2015,DATE,possibility,Russia,GPE,"- ^ Shubin, Nikolai (2015) Possibilities of BIM in Russia Archived 14 April 2019 at the Wayback Machine.",https://en.wikipedia.org/wiki/Building_information_modeling,2015,russia,,http://www.wikidata.org/entity/Q159,,Q159,False,True,not_fully_aligned
2015,DATE,promote,Portugal,GPE,"In September 2016, the Ministry of Infrastructure and Construction began a series of expert meetings concerning the application of BIM methodologies in the construction industry.[93]
Portugal
[edit]Created in 2015 to promote the adoption of BIM in Portugal and its normalisation, the Technical Committee for BIM Standardisation, CT197-BIM, has created the first strategic document for construction 4.0 in Portugal, aiming to align the country's industry around a common vision, integrated and more ambitious than a simple technology change.[94]
Russia
[edit]The Russian government has approved a list of the regulations that provide the creation of a legal framework for the use of information modeling of buildings in construction and encourages the use of BIM in government projects.[95]",https://en.wikipedia.org/wiki/Building_information_modeling,2015,portugal,,http://www.wikidata.org/entity/Q45,,Q45,False,True,not_fully_aligned
2015,DATE,promote,the Technical Committee for BIM Standardisation,ORG,"In September 2016, the Ministry of Infrastructure and Construction began a series of expert meetings concerning the application of BIM methodologies in the construction industry.[93]
Portugal
[edit]Created in 2015 to promote the adoption of BIM in Portugal and its normalisation, the Technical Committee for BIM Standardisation, CT197-BIM, has created the first strategic document for construction 4.0 in Portugal, aiming to align the country's industry around a common vision, integrated and more ambitious than a simple technology change.[94]
Russia
[edit]The Russian government has approved a list of the regulations that provide the creation of a legal framework for the use of information modeling of buildings in construction and encourages the use of BIM in government projects.[95]",https://en.wikipedia.org/wiki/Building_information_modeling,2015,the technical committee for bim standardisation,,,,,False,False,not_fully_aligned
2015,DATE,propose,the United Kingdom,GPE,The 2015 Chancellor's Budget for the United Kingdom proposed to invest £140 million in smart cities and IoT.[58],https://en.wikipedia.org/wiki/Smart_city,2015,the united kingdom,,,,,False,False,not_fully_aligned
2015,DATE,tag,Google Photos,ORG,"In 2015, Google Photos once tagged a couple of black people as gorillas, which caused controversy.",https://en.wikipedia.org/wiki/Machine_learning,2015,google photos,,http://www.wikidata.org/entity/Q20007086,,Q20007086,False,True,not_fully_aligned
2016,DATE,launch,AT&T,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,2016,at&t,,http://www.wikidata.org/entity/Q35476,,Q35476,False,True,not_fully_aligned
2016,DATE,launch,Cisco,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,2016,cisco,,http://www.wikidata.org/entity/Q173395,,Q173395,False,True,not_fully_aligned
2016,DATE,launch,Deloitte,ORG,"In 2016, AT&T launched an alliance with Cisco, Deloitte, Ericsson, General Electric, IBM, Intel, and Qualcomm, with municipal partners Atlanta, Georgia; Chicago, Illinois; and Dallas, Texas.[21]
Characteristics
[edit]Key characteristics that define innovative urban environments include:[59]
- Connectivity: IOT networks collect and transmit data from sensors throughout the urban environment.[60]
- Data-driven decision making: Advanced analytics and artificial intelligence enable more informed and responsive governance.[61]
- Sustainable infrastructure: Energy-efficient buildings, renewable energy, and intelligent transportation systems.[62]
- Urban Optimization: Reduce resource usage, reduce ecological footprints, and enhance living standards to create more environmentally responsible urban spaces.[63]
- Citizen engagement: Facilitate communication between residents and government, promoting participation in urban planning and decision-making processes.[64]
- Smart mobility: Integrate public transit, bike-sharing, and autonomous vehicles, aim to reduce congestion and improve accessibility,[65] as well as analyzing mobility behavioral patterns of citizens to improve services and optimize the city infrastructure.[66]
- Enhanced public services: Improve the delivery of essential services.[67]
A 2024 research article identified six spatial manifestations of the smart cities, which are considered expressions of 21st century capitalism:[68]
- Science parks and smart campuses;
- Innovation districts;
- Smart neighborhoods;
- City-wide, metropolitan and city-regional smart city initiatives;
- Urban platforms;
- Alternative smart city spaces.
Methods
[edit]Information and communications technologies
[edit]It has been suggested that a smart city (or other community) uses information technologies to:[citation needed]
- Make more efficient use of physical infrastructure (roads, built environment, and other physical assets) through artificial intelligence and data analytics in order to support a strong and healthy economic, social, cultural development.[20]
- Engage effectively with local governance[69] by use of open innovation processes and e-participation, improving the collective intelligence of the city's institutions through e-governance,[16] with emphasis placed on citizen participation and co-design.[70][71]
- Learn, adapt, and innovate and thereby respond more effectively and promptly to changing circumstances by improving the intelligence of the city.[16][72]
They evolve towards a strong integration of all dimensions of human intelligence, collective intelligence, and also artificial intelligence within the city.[73]",https://en.wikipedia.org/wiki/Smart_city,2016,deloitte,,http://www.wikidata.org/entity/Q491748,,Q491748,False,True,not_fully_aligned
